No reason for me to change my diet	category	1:Strongly agree;2:Somewhat agree;3:Neither agree nor disagree;4:Somewhat disagree;5:Strongly disagree;7:Refused;9:Don't know	WTINT2YR
Used nutrition info to choose fast foods	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
A package with food label available	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Hand card booklet available	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How often did you buy organic baby foods	category	1:Always;2:Most of the time;3:Sometimes;4:Rarely;5:Never;6:Do not shop for baby foods;7:Refused;9:Don't know	WTINT2YR
Eat at fast food/pizza places	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How often did you buy organic poultry	category	1:Always;2:Most of the time;3:Sometimes;4:Rarely;5:Never;6:Do not shop for poultry;7:Refused;9:Don't know	WTINT2YR
Saw nutrition info on restaurant menu	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Used nutrition info in restaurant	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Restaurant foods taste better	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Importance of taste	category	1:Very important;2:Somewhat important;3:Not too important;4:Not at all important;7:Refused;9:Don't know	WTINT2YR
Importance of food preparation easiness	category	1:Very important;2:Somewhat important;3:Not too important;4:Not at all important;7:Refused;9:Don't know	WTINT2YR
Restaurant foods more nutritious	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Tried MyPyramid plan	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Respondent is main meal planner/preparer	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Respondent's education level	category	1:Less than high school;2:High school diploma (including GED), or;3:More than high school;7:Refused;9:Don't know	WTINT2YR
Respondent's gender	category	1:Male;2:Female	WTINT2YR
Respondent's age	int	17,77;80:greater or equal than 80 years of age;777:Refused;999:Don't know	WTINT2YR
Respondent shares meal preparation duty	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Respondent is main food shopper	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Respondent shares food shopping duty	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
SP have flu, pneumonia, ear infection?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
no. of days physical health was not good	int	0,30;77:Refused;99:Don't know	WTINT2YR
inactive days due to phys./mental hlth	int	0,30;77:Refused;99:Don't know	WTINT2YR
no. of days mental health was not good	int	0,30;77:Refused;99:Don't know	WTINT2YR
SP have head cold or chest cold	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
SP have stomach or intestinal illness?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How many days feel anxious	int	0,30;77:Refused;99:Don't know	WTINT2YR
General health condition	category	1:Excellent,;2:Very good,;3:Good,;4:Fair, or;5:Poor?;7:Refused;9:Don't know	WTINT2YR
How long ago was last blood donation?	int	1,12;77:Refused;99:Don't know	WTINT2YR
Blood ever tested for HIV virus?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Source of Health Status Data	category	1:Dietary Recall Component -- B(1-11);2:MEC CAPI Questionnaire -- B(12-150)	WTINT2YR
Pain make it hard for usual activities	int	0,30;77:Refused;99:Don't know	WTINT2YR
SP donated blood in past 12 months?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Trouble concentrating on things	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Feeling tired or having little energy	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Poor appetite or overeating	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Difficulty these problems have caused	category	0:Not at all difficult,;1:Somewhat difficult,;2:Very difficult,;3:Extremely difficult;7:Refused;9:Don't know	WTINT2YR
Have little interest in doing things	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Feeling bad about yourself	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Moving or speaking slowly or too fast	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Thought you would be better off dead	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Feeling down, depressed, or hopeless	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Trouble sleeping or sleeping too much	category	0:Not at all;1:Several days;2:More than half the days;3:Nearly every day;7:Refused;9:Don't know	WTINT2YR
Skin reaction to sun after non-exposure	category	1:Get a severe sunburn with blisters;2:A severe sunburn for a few days with peeling;3:Mildly burned with some tanning;4:Turning darker without a sunburn;5:Nothing would happen in half an hour;6:Other;77:Refused;99:Don't know	WTINT2YR
# of times in past yr you had a sunburn	int	1,15;20:20 or more times;77777:Refused;99999:Don't know	WTINT2YR
Past 30 days how much time outdoors 9-5?	int	14,480;9999:Don't Know	WTINT2YR
How much time outdoors between 9-5?	int	14,480;9999:Don't Know	WTINT2YR
In past yr did you have sunburn?	category	1:Enter number;2:Never;7:Refused;9:Don't know	WTINT2YR
Wear a long sleeved shirt	category	1:Always;2:Most of the time;3:Sometimes;4:Rarely, or;5:Never?;7:Refused;9:Don't know	WTINT2YR
Stay in the shade?	category	1:Always;2:Most of the time;3:Sometimes;4:Rarely, or;5:Never?;6:Don't go out in the sun;77:Refused;99:Don't know	WTINT2YR
Use sunscreen?	category	1:Always;2:Most of the time;3:Sometimes;4:Rarely, or;5:Never?;7:Refused;9:Don't know	WTINT2YR
Age when first told you had diabetes	int	2,80;666:Less than 1 year;777:Refused;999:Don't know	WTINT2YR
Diabetes affected eyes/had retinopathy	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Last time had pupils dilated for exam	category	1:Less than 1 month;2:1-12 months;3:13-24 months;4:Greater than 2 years;5:Never;7:Refused;9:Don't know	WTINT2YR
Unit of measure (day/week/month/year)	category	1:Per day;2:Per week;3:Per month;4:Per year;7:Refused;9:Don't know	WTINT2YR
Unit of measure (month/year)	category	1:Months;2:Years;7:Refused;9:Don't know	WTINT2YR
How long ago saw a diabetes specialist	category	1:1 year ago or less;2:More than 1 year ago but no more than 2 years ago;3:More than 2 years ago but no more than 5 years ago;4:More than 5 years ago;5:Never;7:Refused;9:Don't know	WTINT2YR
Take diabetic pills to lower blood sugar	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Past year times Dr check feet for sores	int	0,96;7777:Refused;9999:Don't know/not sure	WTINT2YR
Is there one Dr you see for diabetes	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Ever told you have prediabetes	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Ever told have health risk for diabetes	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Past year how many times seen doctor	int	0,150;7777:Refused;9999:Don't know	WTINT2YR
Taking insulin now	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How long taking insulin	int	1,40;666:Less than 1 month;777:Refused;999:Don't know	WTINT2YR
How often check blood for glucose/sugar	int	0,15;666:Unable to do activity (blind);777:Refused;999:Don't know	WTINT2YR
Doctor told you have diabetes	category	1:Yes;2:No;3:Borderline;7:Refused;9:Don't know	WTINT2YR
Unit of measure (day/week/month/year)	category	1:Per day;2:Per week;3:Per month;4:Per year;7:Refused;9:Don't know	WTINT2YR
Had blood tested past three years	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How often do you check your feet	int	0,52;7777:Refused;9999:Don't know	WTINT2YR
School breakfast free/reduced/full price	category	1:Free;2:Reduced price;3:Full price;7:Refused;9:Don't know	WTINT2YR
Summer program meal free/reduced price	category	1:Yes;2:No;3:Did not attend summer program;7:Refused;9:Don't know	WTINT2YR
# of ready-to-eat foods in past 30 days	int	0,150;7777:Refused;9999:Don't know	WTINT2YR
School serve complete breakfast each day	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# of meals from fast food or pizza place	int	0,21;5555:More than 21;7777:Refused;9999:Don't know	WTINT2YR
Regular milk use 5 times per week	category	1:{I've/He's/She's} been a regular milk drinker for most or all of {my/his/her} life, including {my/his/her} childhood;2:{I've/He's/She's} never been a regular milk drinker;3:{My/His/Her} milk drinking has varied over {my/his/her} life-sometimes {I've/he's/she's} been a regular milk drinker;7:Refused;9:Don't know	WTINT2YR
How often drank milk age 13-17	category	0:Never;1:Rarely-less than once a week;2:Sometimes-once a week or more, but less than once a day;3:Often-once a day or more;4:Varied;7:Refused;9:Don't know	WTINT2YR
How often drank milk age 18-35	category	0:Never;1:Rarely-less than once a week;2:Sometimes-once a week or more, but less than once a day;3:Often-once a day or more;4:Varied;7:Refused;9:Don't know	WTINT2YR
# of times/week get school breakfast	int	0,5;7777:Refused;9999:Don't know	WTINT2YR
How often drank milk age 5-12	category	0:Never;1:Rarely-less than once a week;2:Sometimes-once a week or more, but less than once a day;3:Often-once a day or more;4:Varied;7:Refused;9:Don't know	WTINT2YR
Attend kindergarten thru high school	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Self-perceived vegetarian	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Main food shopper	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Shared food shopping duty	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age first fed formula(days)	int	0,730;777777:Refused;999999:Don't know	WTINT2YR
# of meals not home prepared	int	0,21;5555:More than 21;7777:Refused;9999:Dont Know	WTINT2YR
Age first fed milk(days)	int	0,1825;777777:Refused;999999:Don't know	WTINT2YR
You drink whole or regular milk	category	10:Whole or regular,;77:Refused;99:Don't know	WTINT2YR
Type of milk first fed - whole milk	category	10:Whole or regular milk;77:Refused;99:Don't know	WTINT2YR
Having food allergies	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
School lunch free, reduced or full price	category	1:Free;2:Reduced price;3:Full price;7:Refused;9:Don't know	WTINT2YR
# of times/week get school lunch	int	0,5;7777:Refused;9999:Don't know	WTINT2YR
How healthy is the diet	category	1:Excellent;2:Very good;3:Good;4:Fair;5:Poor;7:Refused;9:Don't know	WTINT2YR
# of frozen meals/pizza in past 30 days	int	0,180;7777:Refused;9999:Don't know	WTINT2YR
Past 30 day milk product consumption	category	0:Never;1:Rarely-less than once a week;2:Sometimes-once a week or more, but less than once a day, or;3:Often-once a day or more?;4:Varied;7:Refused;9:Don't know	WTINT2YR
Ever breastfed or fed breastmilk	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age stopped breastfeeding(days)	int	0,1460;777777:Refused;999999:Don't know	WTINT2YR
Age started other than breastmilk/fomula	int	0,912;777777:Refused;999999:Don't know	WTINT2YR
School serves school lunches	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age stopped receiving formula(days)	int	0,1095;777777:Refused;999999:Don't know	WTINT2YR
Eat meals at Community/Senior center	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Allergic to wheat	category	10:Wheat;77:REFUSED;99:DON'T KNOW	WTINT2YR
Shared meal planning/preparing duty	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Main meal planner/preparer	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Community/Government meals delivered	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# times injected drugs/lifetime	category	1:Once;2:2-5 times;3:6-19 times;4:20-49 times;5:50-99 times;6:100 times or more;77:Refused;99:Don't know	WTINT2YR
# of days used cocaine/month	int	1,30;777:Refused;999:Don't know	WTINT2YR
Last time used methamphetamine	int	1,44;7777:Refused;9999:Don't know	WTINT2YR
Age first used cocaine	int	0,50;777:Refused;999:Don't know	WTINT2YR
Age first used heroin	int	9,45;777:Refused;999:Don't know	WTINT2YR
Last time used methamphetamine/unit	category	1:Days;2:Weeks;3:Months;4:Years;7:Refused;9:Don't know	WTINT2YR
Last time used marijuana or hashish	int	0,90;7777:Refused;9999:Don't know	WTINT2YR
Last time used marijuana or hashish/unit	category	1:Days;2:Weeks;3:Months;4:Years;7:Refused;9:Don't know	WTINT2YR
# days used methamphetamine/month	int	1,15;77:Refused;99:Don't know	WTINT2YR
Ever used cocaine/heroin/methamphetamine	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Time since last used marijuana regularly	int	0,182;7777:Refused;9999:Don't know	WTINT2YR
How many joints or pipes smoke in a day?	category	1:1 per day;2:2 per day;3:3-5 per day;4:Six or more per day;7:Refused;9:Don't know	WTINT2YR
Ever used marijuana or hashish	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Time since used marijuana regularly/unit	category	1:Days;2:Weeks;3:Months;4:Years;7:Refused;9:Don't know	WTINT2YR
Age first used methamphetamine	int	8,52;777:Refused;999:Don't know	WTINT2YR
Ever been in rehabilitation program	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
# of days used heroin/month	int	1,30;77:Refused;99:Don't know	WTINT2YR
Ever used heroin	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Age when first tried marijuana	int	0,46;777:Refused;999:Don't know	WTINT2YR
Age first injected drugs	int	12,40;777:Refused;999:Don't know	WTINT2YR
Ever used methamphetamine	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
How often did you inject drugs	category	1:More than once a day,;2:About once a day,;3:At least once a week but not every day,;4:At least once a month but not every week,;5:Less than once a month;7:Refused;9:Don't know	WTINT2YR
# days used marijuana or hashish/month	int	1,30;777:Refused;999:Don't know	WTINT2YR
Drugs injected - Cocaine	category	1:Cocaine;7:Refused;9:Don't know	WTINT2YR
Last time injected drugs	int	1,50;7777:Refused;9999:Don't know	WTINT2YR
Last time injected drugs/unit	category	1:Days;2:Weeks;3:Months;4:Years;7:Refused;9:Don't know	WTINT2YR
# of time you used cocaine	category	1:Once;2:2-5 times;3:6-19 times;4:20-49 times;5:50-99 times;6:100 times or more;77:Refused;99:Don't know	WTINT2YR
Last time used heroin	int	0,40;7777:Refused;9999:Don't know	WTINT2YR
# times used methamphetamine	category	1:Once;2:2-5 times;3:6-19 times;4:20-49 times;5:50-99 times;6:100 times or more;77:Refused;99:Don't know	WTINT2YR
Last time used heroin/unit	category	1:Days;2:Weeks;3:Months;4:Years;7:Refused;9:Don't know	WTINT2YR
Ever use any form of cocaine	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Ever use a needle to inject illegal drug	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Used marijuana every month for a year?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Last time you used cocaine/unit	category	1:Days;2:Weeks;3:Months;4:Years;7:Refused;9:Don't know	WTINT2YR
Age started regularly using marijuana	int	0,50;777:Refused;999:Don't know	WTINT2YR
Last time you used cocaine, in any form	int	0,60;7777:Refused;9999:Don't know	WTINT2YR
How often would you use marijuana?	category	1:Once per month;2:2-3 times per month;3:4-8 times per month (about 1-2 times per   week);4:9-24 times per month (about 3-6 times per   week);5:25-30 times per month (one or more times   per day);7:Refused;9:Don't know	WTINT2YR
Doing anything to help control weight?	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Doctor told you that {SP} was overweight	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Weight at birth, pounds	int	1,13;7777:Refused;9999:Don't know	WTINT2YR
Weight at birth, ounces	int	0,15;7777:Refused;9999:Don't know	WTINT2YR
Mother smoked when pregnant	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Mother's age when born	int	14,45;7777:Refused;9999:Don't know	WTINT2YR
Weight more/less than 5.5 lbs	category	1:More than 5-1/2 lbs. (2500 g), or;2:Less than 5-1/2 lbs. (2500 g)?;7:Refused;9:Don't know	WTINT2YR
Weight more/less than 9.0 lbs	category	1:More than 9 lbs. (4100 g), or;2:Less than 9 lbs. (4100 g)?;7:Refused;9:Don't know	WTINT2YR
How do you consider {SP} weight	category	1:Overweight;2:Underweight;3:About the right weight;7:Refused;9:Don't know	WTINT2YR
Ate less than should	category	1:Often;2:Sometimes;3:Never;7:Refused;9:Don't know	WTINT2YR
CH WIC benefit received b/w 1-4 yrs old	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
WM WIC benefit currently receive	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
Meal size cut	category	1:Often;2:Sometimes;3:Never;7:Refused;9:Don't know	WTINT2YR
Child food security category	category	1:CH full or marginal food security 0;2:CH marginal food security 1;3:CH low food security 2-4;4:CH very low food security 5-8	WTINT2YR
HH FS benefit receive in last 12 months	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
WM WIC benefit # of months received	int	0,60;777:Refused;999:Don't know	WTINT2YR
CH WIC benefit currently receive	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
HH FS benefit ever received	category	1:Yes;2:No;7:Refused;9:Don't know	WTINT2YR
